robot_id,timestamp,battery,motor_current,temperature,vibration,speed,operating_hours,navigation_errors,maintenance_risk,anomaly_score,anomaly,health_score,status
R12,88,54.01,8.11,39.8,2.13,1.23,13.2,0,0,2.367,0,100,Healthy
R12,89,53.84,7.12,40.45,2.93,1.49,13.35,0,0,2.157,0,100,Healthy
R12,90,53.55,8.95,48.75,3.24,1.62,13.5,0,0,2.327,0,100,Healthy
R12,91,53.38,8.89,50.4,2.74,1.98,13.65,1,0,2.906,0,100,Healthy
R12,92,53.17,7.99,46.96,2.25,1.8,13.8,0,0,2.516,0,100,Healthy
R12,93,53.11,7.83,39.37,3.38,1.27,13.95,1,0,2.38,0,100,Healthy
R12,94,53.0,8.44,33.39,2.25,1.19,14.1,0,0,2.928,0,100,Healthy
R12,95,52.75,6.7,42.15,2.05,1.87,14.25,0,0,2.824,0,100,Healthy
R12,96,52.61,5.42,41.85,2.11,1.14,14.4,0,0,3.081,0,100,Healthy
R12,97,52.37,9.43,45.34,2.48,1.84,14.55,0,0,2.688,0,100,Healthy
R12,98,52.13,6.75,46.09,2.78,1.54,14.7,1,0,2.382,0,100,Healthy
R12,99,51.97,7.79,38.61,2.03,1.86,14.85,0,0,2.888,0,100,Healthy
R13,0,75.45,7.85,39.45,2.84,1.29,0.0,0,0,2.19,0,100,Healthy
R13,1,75.24,6.92,38.81,2.24,1.49,0.15,1,0,2.045,0,100,Healthy
R13,2,75.11,7.62,37.23,3.27,1.67,0.3,1,0,2.133,0,100,Healthy
R13,3,75.01,7.04,39.48,1.94,1.32,0.45,1,0,2.136,0,100,Healthy
R13,4,74.72,8.64,36.28,2.67,1.82,0.6,0,0,2.406,0,100,Healthy
R13,5,74.6,8.85,37.15,2.34,1.87,0.75,1,0,2.351,0,100,Healthy
R13,6,74.51,9.72,32.86,1.05,1.52,0.9,1,0,2.761,0,100,Healthy
R13,7,74.39,8.26,48.49,1.26,1.4,1.05,0,0,2.346,0,100,Healthy
R13,8,74.24,5.54,36.1,2.33,1.79,1.2,1,0,2.587,0,100,Healthy
R13,9,74.0,9.65,42.71,2.03,1.67,1.35,2,0,1.823,0,100,Healthy
R13,10,73.91,8.0,41.79,3.02,1.0,1.5,0,0,2.561,0,100,Healthy
R13,11,73.65,6.99,38.29,2.35,0.6,1.65,0,0,3.994,0,100,Healthy
R13,12,73.53,12.677197152985208,49.63419437931603,4.159118371322013,1.89,1.8,7,1,4.594,0,45,Critical
R13,13,73.24,7.4,44.72,2.34,1.45,1.95,0,0,1.648,0,100,Healthy
R13,14,73.0,14.4526987203683,58.34263462821849,5.799502207402392,1.86,2.1,8,1,6.294,1,25,Critical
R13,15,72.87,6.64,46.44,3.21,1.66,2.25,0,0,1.915,0,100,Healthy
R13,16,72.81,7.77,44.73,2.49,1.26,2.4,1,0,1.593,0,100,Healthy
R13,17,72.7,16.66072204329109,45.95045260421829,5.561556056222444,1.58,2.55,8,1,6.201,1,45,Critical
R13,18,72.45,6.78,39.47,3.45,1.41,2.7,1,0,1.688,0,100,Healthy
R13,19,72.16,9.96,34.84,1.6,1.1,2.85,2,0,2.632,0,100,Healthy
R13,20,71.91,7.52,42.01,2.58,1.08,3.0,0,0,2.149,0,100,Healthy
R13,21,71.8,16.580843010472076,56.58582978226084,5.95924930282779,1.65,3.15,9,1,6.982,1,25,Critical
R13,22,71.7,8.46,37.95,3.49,1.57,3.3,3,0,1.732,0,100,Healthy
R13,23,71.62,7.36,45.52,3.06,1.91,3.45,1,0,1.975,0,100,Healthy
R13,24,71.48,9.58,45.57,1.78,1.65,3.6,2,0,1.553,0,100,Healthy
R13,25,71.3,8.83,47.83,3.12,1.45,3.75,0,0,1.435,0,100,Healthy
R13,26,71.0,7.65,44.22,3.07,1.65,3.9,2,0,1.188,0,100,Healthy
R13,27,70.77,7.73,37.3,2.23,1.75,4.05,1,0,1.633,0,100,Healthy
R13,28,70.56,9.29,43.09,1.92,1.49,4.2,1,0,1.138,0,100,Healthy
R13,29,70.47,8.09,47.97,1.56,1.42,4.35,1,0,1.538,0,100,Healthy
R13,30,70.35,5.93,42.61,2.82,1.17,4.5,0,0,2.061,0,100,Healthy
R13,31,70.28,9.7,37.89,1.03,1.87,4.65,1,0,2.429,0,100,Healthy
R13,32,70.0,8.19,40.01,2.58,1.54,4.8,0,0,1.109,0,100,Healthy
R13,33,69.88,7.46,43.17,2.92,1.71,4.95,1,0,1.131,0,100,Healthy
R13,34,69.65,9.12,44.54,1.79,1.41,5.1,2,0,1.196,0,100,Healthy
R13,35,69.39,6.8,52.97,1.32,1.38,5.25,2,0,2.276,0,100,Healthy
R13,36,69.2,13.901669116202308,55.32913210091262,5.7207801698988785,1.42,5.4,6,1,5.05,0,25,Critical
R13,37,69.08,7.92,37.09,3.05,1.59,5.55,2,0,1.207,0,100,Healthy
R13,38,69.02,6.48,46.84,1.93,1.2,5.7,0,0,1.977,0,100,Healthy
R13,39,68.85,8.71,27.81,1.78,1.89,5.85,0,0,3.033,0,100,Healthy
R13,40,68.75,17.89693730837042,55.04477469690141,7.239548766878025,1.79,6.0,6,1,7.09,1,25,Critical
R13,41,68.56,10.9053922856321,74.39054404278768,4.703775353498981,2.25,6.15,5,1,6.355,1,45,Critical
R13,42,68.32,7.89,38.56,2.46,1.16,6.3,3,0,1.83,0,100,Healthy
R13,43,68.12,8.7,40.66,2.62,1.76,6.45,0,0,1.346,0,100,Healthy
R13,44,68.0,5.68,39.25,3.43,1.47,6.6,0,0,1.813,0,100,Healthy
R13,45,67.73,6.39,39.57,1.46,1.22,6.75,0,0,2.123,0,100,Healthy
R13,46,67.53,18.003311637407904,52.11547608881163,5.10743667198248,1.43,6.9,10,1,7.22,1,45,Critical
R13,47,67.4,7.59,42.01,2.31,1.39,7.05,0,0,1.086,0,100,Healthy
R13,48,67.34,7.17,44.34,3.42,1.79,7.2,0,0,1.654,0,100,Healthy
R13,49,67.04,6.49,48.45,2.28,1.65,7.35,1,0,1.463,0,100,Healthy
R13,50,66.76,7.54,39.49,3.57,1.58,7.5,1,0,1.165,0,100,Healthy
R13,51,66.71,7.79,48.8,2.37,1.71,7.65,1,0,1.306,0,100,Healthy
R13,52,66.55,8.18,49.66,1.71,1.29,7.8,0,0,1.8,0,100,Healthy
R13,53,66.35,7.34,39.89,3.42,1.78,7.95,2,0,1.537,0,100,Healthy
R13,54,66.07,8.61,47.77,1.9,1.34,8.1,1,0,1.283,0,100,Healthy
R13,55,65.78,9.62,52.5,2.47,2.04,8.25,0,0,2.736,0,100,Healthy
R13,56,65.57,7.24,50.19,1.95,1.68,8.4,0,0,1.798,0,100,Healthy
R13,57,65.48,9.24,40.1,2.22,1.78,8.55,2,0,1.427,0,100,Healthy
R13,58,65.39,8.1,43.6,1.81,1.68,8.7,0,0,1.415,0,100,Healthy
R13,59,65.21,6.89,39.48,2.45,1.97,8.85,0,0,2.248,0,100,Healthy
R13,60,65.12,8.29,37.8,2.65,1.41,9.0,0,0,1.296,0,100,Healthy
R13,61,65.01,8.39,44.9,3.35,1.49,9.15,3,0,1.271,0,100,Healthy
R13,62,64.8,7.33,41.76,3.11,1.98,9.3,1,0,2.073,0,100,Healthy
R13,63,64.63,7.79,45.57,3.39,1.64,9.45,2,0,1.209,0,100,Healthy
R13,64,64.49,7.65,44.16,2.42,1.49,9.6,1,0,0.858,0,100,Healthy
R13,65,64.38,8.37,40.96,2.64,1.81,9.75,1,0,1.433,0,100,Healthy
R13,66,64.23,5.83,37.25,0.3,1.47,9.9,1,0,2.833,0,100,Healthy
R13,67,64.05,7.16,39.14,3.85,1.22,10.05,2,0,1.963,0,100,Healthy
R13,68,63.91,9.78,35.43,3.34,1.5,10.2,1,0,1.683,0,100,Healthy
R13,69,63.82,6.27,46.73,3.17,1.7,10.35,0,0,1.863,0,100,Healthy
R13,70,63.71,6.45,42.42,1.74,1.21,10.5,0,0,2.1,0,100,Healthy
R13,71,63.61,7.35,44.33,2.56,1.43,10.65,1,0,1.129,0,100,Healthy
R13,72,63.53,9.04,42.75,2.88,1.82,10.8,0,0,1.752,0,100,Healthy
R13,73,63.35,8.32,38.91,3.77,1.6,10.95,1,0,1.589,0,100,Healthy
R13,74,63.23,5.51,42.77,2.44,1.78,11.1,2,0,2.092,0,100,Healthy
R13,75,63.1,7.37,45.89,1.48,1.56,11.25,1,0,1.708,0,100,Healthy
R13,76,62.98,8.79,41.26,2.52,1.46,11.4,2,0,1.203,0,100,Healthy
R13,77,62.76,9.38,48.12,2.47,1.35,11.55,1,0,1.57,0,100,Healthy
R13,78,62.6,6.61,32.1,2.47,1.7,11.7,2,0,2.388,0,100,Healthy
R13,79,62.44,5.89,35.66,1.88,1.46,11.85,1,0,2.213,0,100,Healthy
R13,80,62.26,7.78,52.12,2.2,1.47,12.0,3,0,2.138,0,100,Healthy
R13,81,61.96,9.05,37.27,2.37,1.57,12.15,1,0,1.636,0,100,Healthy
R13,82,61.67,8.12,40.93,1.23,2.16,12.3,0,0,3.285,0,100,Healthy
R13,83,61.44,8.28,35.27,2.15,1.13,12.45,0,0,2.494,0,100,Healthy
R13,84,61.27,8.47,45.41,1.92,1.54,12.6,1,0,1.616,0,100,Healthy
R13,85,61.02,7.39,34.4,3.15,1.4,12.75,0,0,2.231,0,100,Healthy
R13,86,60.83,15.887551997563369,49.71059727778032,5.897055726854478,1.72,12.9,6,1,5.698,1,45,Critical
R13,87,60.66,10.1,45.61,1.97,1.47,13.05,1,0,1.878,0,100,Healthy
R13,88,60.58,9.05,43.54,3.31,1.39,13.2,0,0,1.875,0,100,Healthy
R13,89,60.38,6.05,48.4,2.51,1.73,13.35,2,0,2.317,0,100,Healthy
R13,90,60.29,9.63,42.28,2.98,1.66,13.5,1,0,1.832,0,100,Healthy
R13,91,60.02,7.91,42.46,2.58,1.75,13.65,1,0,1.928,0,100,Healthy
R13,92,59.96,15.279419900478256,66.99470393886943,3.8848235228581394,2.05,13.8,7,1,6.542,1,45,Critical
R13,93,59.84,7.52,39.77,2.93,1.11,13.95,1,0,2.41,0,100,Healthy
R13,94,59.59,7.18,45.71,2.71,1.46,14.1,2,0,1.932,0,100,Healthy
R13,95,59.44,6.41,43.25,4.02,1.22,14.25,0,1,2.731,0,80,Healthy
R13,96,59.19,7.43,46.57,2.32,1.56,14.4,0,0,2.142,0,100,Healthy
R13,97,58.98,9.07,41.69,1.53,1.28,14.55,1,0,2.362,0,100,Healthy
R13,98,58.84,9.27,45.94,3.14,1.25,14.7,1,0,2.259,0,100,Healthy
R13,99,58.67,6.04,40.65,2.39,1.49,14.85,1,0,2.314,0,100,Healthy
R14,0,71.22,6.68,32.55,3.32,1.36,0.0,1,0,2.642,0,100,Healthy
R14,1,70.96,7.61,43.34,2.14,1.93,0.15,0,0,2.567,0,100,Healthy
R14,2,70.9,5.34,41.02,3.09,1.23,0.3,1,0,2.529,0,100,Healthy
R14,3,70.83,8.21,44.94,1.71,1.3,0.45,0,0,2.182,0,100,Healthy
R14,4,70.72,8.37,36.98,2.58,1.18,0.6,1,0,2.239,0,100,Healthy
R14,5,70.67,12.973399156092224,57.77582687713156,4.337514166905918,1.84,0.75,8,1,5.495,1,25,Critical
R14,6,70.44,7.27,40.18,1.16,1.65,0.9,1,0,2.287,0,100,Healthy
R14,7,70.26,8.97,52.95,3.12,1.76,1.05,1,0,2.379,0,100,Healthy
R14,8,70.0,5.67,34.46,2.82,1.87,1.2,0,0,2.873,0,100,Healthy
R14,9,69.72,8.15,39.04,1.21,1.3,1.35,0,0,2.353,0,100,Healthy
R14,10,69.53,6.84,41.74,3.51,1.67,1.5,2,0,1.908,0,100,Healthy
R14,11,69.24,7.51,45.69,2.34,1.2,1.65,1,0,1.925,0,100,Healthy
R14,12,69.05,8.08,50.31,2.39,1.44,1.8,0,0,1.915,0,100,Healthy
R14,13,68.82,7.74,47.72,2.61,1.68,1.95,2,0,1.681,0,100,Healthy
R14,14,68.68,8.18,41.14,2.56,1.5,2.1,1,0,1.302,0,100,Healthy
R14,15,68.5,7.37,40.9,2.55,1.52,2.25,0,0,1.565,0,100,Healthy
R14,16,68.26,6.48,50.77,2.93,1.4,2.4,2,0,1.997,0,100,Healthy
R14,17,68.18,6.33,41.41,2.93,1.22,2.55,2,0,1.954,0,100,Healthy
R14,18,67.97,8.45,44.79,2.58,1.77,2.7,1,0,1.55,0,100,Healthy
R14,19,67.83,8.3,29.8,2.37,1.45,2.85,0,0,2.455,0,100,Healthy
R14,20,67.71,15.651052643494685,59.248116579787016,6.087902024843131,1.58,3.0,5,1,5.79,1,25,Critical
R14,21,67.53,9.96,43.85,2.09,1.19,3.15,0,0,1.993,0,100,Healthy
R14,22,67.24,9.89,40.27,1.91,1.72,3.3,2,0,1.735,0,100,Healthy
R14,23,66.95,8.28,47.82,2.94,1.46,3.45,1,0,1.244,0,100,Healthy
R14,24,66.79,6.61,54.71,3.98,1.17,3.6,0,0,2.911,0,100,Healthy
R14,25,66.74,8.98,36.91,2.05,1.35,3.75,0,0,1.754,0,100,Healthy
R14,26,66.69,8.54,43.62,1.66,1.61,3.9,0,0,1.563,0,100,Healthy
R14,27,66.52,7.48,50.3,2.22,1.04,4.05,0,0,2.482,0,100,Healthy
R14,28,66.27,14.684786455870439,48.036751632256,4.0982740153144315,1.46,4.2,6,1,4.343,0,45,Critical
R14,29,66.13,7.72,35.44,2.63,1.29,4.35,1,0,1.688,0,100,Healthy
R14,30,65.91,8.17,37.01,2.69,1.47,4.5,2,0,1.268,0,100,Healthy
R14,31,65.79,8.93,36.39,2.54,1.11,4.65,2,0,2.036,0,100,Healthy
R14,32,65.65,6.44,41.11,1.52,1.84,4.8,3,0,2.303,0,100,Healthy
R14,33,65.54,7.91,49.69,2.04,1.35,4.95,0,0,1.691,0,100,Healthy
R14,34,65.3,8.18,34.24,4.05,1.16,5.1,2,1,2.407,0,80,Healthy
R14,35,65.25,10.3,35.38,3.89,1.69,5.25,0,0,2.22,0,100,Healthy
R14,36,65.03,8.69,38.38,3.39,1.26,5.4,0,0,1.679,0,100,Healthy
R14,37,64.88,6.81,45.71,2.87,1.8,5.55,1,0,1.59,0,100,Healthy
R14,38,64.71,7.17,54.16,2.09,1.94,5.7,0,0,2.709,0,100,Healthy
R14,39,64.61,14.720078644414786,55.87006594649692,4.90504286109624,1.5,5.85,9,1,6.005,1,25,Critical
R14,40,64.5,9.38,38.88,3.22,1.37,6.0,0,0,1.42,0,100,Healthy
R14,41,64.41,6.8,33.32,3.36,1.32,6.15,0,0,2.156,0,100,Healthy
R14,42,64.27,7.69,39.47,3.4,1.35,6.3,2,0,1.28,0,100,Healthy
R14,43,64.19,8.62,46.21,3.16,1.55,6.45,1,0,0.864,0,100,Healthy
R14,44,64.04,7.18,41.95,2.54,1.98,6.6,0,0,2.167,0,100,Healthy
R14,45,63.75,14.629085390424653,65.12828681822945,4.898863326276119,1.42,6.75,6,1,5.624,1,25,Critical
R14,46,63.64,8.63,42.04,3.16,1.55,6.9,1,0,0.747,0,100,Healthy
R14,47,63.38,9.31,41.57,2.01,1.4,7.05,4,0,1.818,0,100,Healthy
R14,48,63.2,9.73,34.83,2.03,1.72,7.2,2,0,1.872,0,100,Healthy
R14,49,62.95,8.66,42.65,1.97,1.42,7.35,1,0,0.97,0,100,Healthy
R14,50,62.66,5.29,44.16,2.62,1.35,7.5,1,0,1.765,0,100,Healthy
R14,51,62.38,7.43,32.78,1.85,1.53,7.65,1,0,1.946,0,100,Healthy
R14,52,62.31,9.75,33.82,3.86,1.53,7.8,0,0,2.133,0,100,Healthy
R14,53,62.19,7.48,47.24,1.75,1.59,7.95,0,0,1.579,0,100,Healthy
R14,54,62.08,7.54,38.19,4.31,1.6,8.1,2,1,1.92,0,80,Healthy
R14,55,61.93,4.99,38.16,2.18,1.65,8.25,0,0,2.229,0,100,Healthy
R14,56,61.72,8.26,41.17,2.49,1.26,8.4,1,0,1.248,0,100,Healthy
R14,57,61.49,5.98,46.57,2.88,1.38,8.55,1,0,1.59,0,100,Healthy
R14,58,61.22,7.59,46.8,2.95,1.33,8.7,1,0,1.267,0,100,Healthy
R14,59,60.94,8.06,41.04,1.61,1.77,8.85,0,0,1.854,0,100,Healthy
R14,60,60.81,7.52,42.82,2.0,1.68,9.0,0,0,1.529,0,100,Healthy
R14,61,60.54,7.66,47.26,2.85,1.95,9.15,1,0,2.076,0,100,Healthy
R14,62,60.36,5.36,40.9,2.67,1.22,9.3,1,0,2.093,0,100,Healthy
R14,63,60.21,13.786958301495508,60.25274800559586,6.610518126474791,1.48,9.45,4,1,5.458,1,40,Critical
R14,64,60.02,8.96,50.32,2.27,1.71,9.6,0,0,1.874,0,100,Healthy
R14,65,59.92,8.46,45.99,3.28,1.89,9.75,2,0,1.939,0,100,Healthy
R14,66,59.78,8.25,44.23,2.8,1.1,9.9,1,0,1.877,0,100,Healthy
R14,67,59.58,7.61,41.32,2.6,1.62,10.05,2,0,1.269,0,100,Healthy
R14,68,59.4,8.27,42.43,2.89,1.41,10.2,3,0,1.46,0,100,Healthy
R14,69,59.11,7.96,46.53,4.14,1.15,10.35,0,1,2.405,0,80,Healthy
R14,70,58.94,9.91,39.06,1.49,1.66,10.5,3,0,2.15,0,100,Healthy
R14,71,58.66,12.678177338338843,63.09229999611692,3.792323978905352,1.07,10.65,4,1,4.573,0,60,Warning
R14,72,58.61,8.45,37.6,3.26,1.08,10.8,1,0,2.267,0,100,Healthy
R14,73,58.38,7.63,42.96,2.69,1.58,10.95,0,0,1.521,0,100,Healthy
R14,74,58.31,7.83,40.11,4.71,1.73,11.1,0,1,2.589,0,80,Healthy
R14,75,58.03,12.713345385460865,59.9579488986017,5.793364804813755,1.03,11.25,8,1,6.181,1,25,Critical
R14,76,57.94,6.72,34.3,3.53,1.7,11.4,1,0,2.336,0,100,Healthy
R14,77,57.75,10.46,38.53,2.43,1.43,11.55,1,0,1.854,0,100,Healthy
R14,78,57.53,14.551171589633553,61.16467495957413,4.327634457241834,1.62,11.7,4,1,4.787,0,40,Critical
R14,79,57.3,15.129573987977338,52.76273500167875,2.8369132146117138,1.57,11.85,7,1,4.981,0,65,Warning
R14,80,57.24,10.23,33.13,3.64,1.55,12.0,1,0,2.45,0,100,Healthy
R14,81,57.14,9.72,35.11,2.26,1.79,12.15,2,0,2.365,0,100,Healthy
R14,82,57.02,18.30882196404871,52.31514682717513,3.8569329170208637,1.56,12.3,5,1,5.694,1,65,Warning
R14,83,56.74,8.82,38.45,1.02,1.39,12.45,2,0,2.394,0,100,Healthy
R14,84,56.54,6.61,32.92,2.14,1.72,12.6,1,0,2.6,0,100,Healthy
R14,85,56.32,6.6,46.05,3.16,1.38,12.75,1,0,2.024,0,100,Healthy
R14,86,56.14,6.96,41.85,2.84,1.69,12.9,3,0,2.169,0,100,Healthy
R14,87,55.94,8.05,42.65,3.73,1.72,13.05,1,0,2.139,0,100,Healthy
R14,88,55.72,9.06,35.17,1.74,1.58,13.2,0,0,2.458,0,100,Healthy
R14,89,55.52,7.54,38.97,2.16,1.74,13.35,2,0,2.225,0,100,Healthy
R14,90,55.37,15.48126656417136,57.58171551741616,4.424145038050853,1.68,13.5,4,1,4.994,0,40,Critical
R14,91,55.22,8.52,38.29,2.26,1.53,13.65,1,0,2.035,0,100,Healthy
R14,92,55.06,9.983986212465089,62.925662500844055,3.7755663148927576,1.48,13.8,6,1,4.587,0,65,Warning
R14,93,54.79,6.08,32.93,2.71,1.53,13.95,0,0,2.828,0,100,Healthy
R14,94,54.63,8.57,48.36,2.69,1.29,14.1,0,0,2.39,0,100,Healthy
R14,95,54.45,9.27,42.41,1.26,1.42,14.25,0,0,2.569,0,100,Healthy
R14,96,54.18,7.67,35.88,2.9,1.34,14.4,1,0,2.438,0,100,Healthy
R14,97,54.04,8.21,47.75,2.89,1.58,14.55,1,0,2.213,0,100,Healthy
R14,98,53.75,7.92,40.68,2.29,1.63,14.7,0,0,2.362,0,100,Healthy
R14,99,53.63,11.731712197224434,67.62090145022248,5.357990549553627,1.58,14.85,5,1,5.609,1,45,Critical
R15,0,95.84,6.83,42.8,2.2,1.31,0.0,0,0,2.95,0,100,Healthy
R15,1,95.64,8.68,45.42,1.88,1.29,0.15,1,0,2.825,0,100,Healthy
R15,2,95.37,7.11,32.25,2.99,1.91,0.3,0,0,3.557,0,100,Healthy
R15,3,95.19,7.97,40.63,2.76,1.29,0.45,0,0,2.766,0,100,Healthy
R15,4,95.03,8.27,35.09,2.81,1.31,0.6,0,0,2.949,0,100,Healthy
R15,5,94.95,4.23,45.97,2.85,1.84,0.75,1,0,3.465,0,100,Healthy
R15,6,94.66,9.7,51.21,2.4,1.59,0.9,1,0,2.795,0,100,Healthy
R15,7,94.4,7.1,44.57,1.23,1.66,1.05,0,0,2.971,0,100,Healthy
R15,8,94.14,6.04,34.23,2.22,1.22,1.2,1,0,3.166,0,100,Healthy
R15,9,93.85,15.136904729641131,54.417607149943024,6.173180023456053,1.11,1.35,8,1,6.739,1,45,Critical
R15,10,93.77,8.16,43.15,3.5,1.62,1.5,1,0,2.421,0,100,Healthy
R15,11,93.63,8.98,37.43,2.71,1.49,1.65,0,0,2.516,0,100,Healthy
R15,12,93.35,7.63,48.85,2.43,1.71,1.8,1,0,2.533,0,100,Healthy
R15,13,93.24,7.6,35.28,2.91,1.86,1.95,1,0,2.868,0,100,Healthy
R15,14,93.07,7.98,42.51,3.32,1.9,2.1,1,0,2.701,0,100,Healthy
R15,15,92.83,6.66,47.91,1.69,1.54,2.25,2,0,2.585,0,100,Healthy
R15,16,92.57,6.47,43.87,2.64,2.17,2.4,1,0,3.446,0,100,Healthy
R15,17,92.42,11.819534721162373,56.736815086175824,4.831012378944748,1.67,2.55,9,1,5.826,1,45,Critical
R15,18,92.3,8.06,45.47,2.19,1.77,2.7,0,0,2.454,0,100,Healthy
R15,19,92.08,7.99,40.8,2.84,1.21,2.85,3,0,2.492,0,100,Healthy
R15,20,91.91,7.17,46.84,1.45,1.56,3.0,1,0,2.428,0,100,Healthy
R15,21,91.65,7.77,46.48,2.8,1.22,3.15,0,0,2.407,0,100,Healthy
R15,22,91.5,5.91,38.55,2.37,1.47,3.3,1,0,2.379,0,100,Healthy
R15,23,91.28,6.76,45.34,3.73,1.36,3.45,0,0,2.447,0,100,Healthy
R15,24,91.08,6.89,47.66,2.76,1.79,3.6,1,0,2.366,0,100,Healthy
R15,25,90.89,7.6,36.23,1.75,1.08,3.75,1,0,2.828,0,100,Healthy
R15,26,90.6,7.18,33.68,2.66,1.86,3.9,1,0,2.73,0,100,Healthy
R15,27,90.45,14.2569421089263,55.00648157781805,3.523959509132319,1.82,4.05,6,1,4.802,0,45,Critical
R15,28,90.32,7.63,41.44,3.25,1.57,4.2,1,0,1.859,0,100,Healthy
R15,29,90.11,6.81,40.28,3.03,1.61,4.35,1,0,1.973,0,100,Healthy
R15,30,90.01,8.14,38.35,2.19,1.57,4.5,2,0,1.917,0,100,Healthy
R15,31,89.71,7.67,37.18,4.3,1.54,4.65,2,1,2.432,0,80,Healthy
R15,32,89.46,7.450603893595419,49.05476695005624,5.365103330441225,0.82,4.8,9,1,5.942,1,65,Warning
R15,33,89.23,8.68,46.97,3.35,2.0,4.95,2,0,2.636,0,100,Healthy
R15,34,88.97,6.17,39.34,2.36,1.76,5.1,1,0,2.232,0,100,Healthy
R15,35,88.92,6.87,41.95,1.92,1.73,5.25,1,0,2.052,0,100,Healthy
R15,36,88.8,7.38,44.08,2.96,1.56,5.4,2,0,1.648,0,100,Healthy
R15,37,88.68,8.38,44.87,3.48,1.8,5.55,1,0,2.022,0,100,Healthy
R15,38,88.44,7.64,51.97,2.3,1.68,5.7,0,0,2.286,0,100,Healthy
R15,39,88.17,8.09,49.2,2.27,1.4,5.85,1,0,1.798,0,100,Healthy
R15,40,87.91,9.51,39.33,1.78,1.39,6.0,0,0,2.005,0,100,Healthy
R15,41,87.76,7.74,43.67,2.38,1.48,6.15,1,0,1.453,0,100,Healthy
R15,42,87.58,7.7,41.34,1.0,1.45,6.3,2,0,2.165,0,100,Healthy
R15,43,87.35,7.59,45.65,3.52,1.12,6.45,1,0,2.215,0,100,Healthy
R15,44,87.2,10.0,39.62,2.16,1.43,6.6,0,0,1.859,0,100,Healthy
R15,45,87.05,9.26,32.79,2.67,1.72,6.75,2,0,2.262,0,100,Healthy
R15,46,86.92,9.46,44.66,2.07,1.8,6.9,2,0,1.922,0,100,Healthy
R15,47,86.87,6.92,39.93,2.7,1.45,7.05,0,0,1.736,0,100,Healthy
R15,48,86.76,13.672060802198677,50.762149902350245,2.801303463877041,1.55,7.2,3,1,3.193,0,80,Healthy
R15,49,86.65,5.88,42.1,2.46,1.66,7.35,0,0,2.03,0,100,Healthy
R15,50,86.42,9.41,35.44,2.88,1.08,7.5,2,0,2.444,0,100,Healthy
R15,51,86.29,8.94,41.67,2.49,1.22,7.65,0,0,1.853,0,100,Healthy
R15,52,86.15,8.46,37.04,3.43,1.08,7.8,1,0,2.355,0,100,Healthy
R15,53,85.93,6.4,39.94,1.99,1.46,7.95,1,0,1.778,0,100,Healthy
R15,54,85.8,11.32,40.74,1.15,1.87,8.1,0,0,2.857,0,100,Healthy
R15,55,85.56,6.88,45.37,2.33,1.02,8.25,1,0,2.406,0,100,Healthy
R15,56,85.36,9.62,46.55,1.79,1.2,8.4,1,0,2.029,0,100,Healthy
R15,57,85.06,7.49,43.99,2.18,1.42,8.55,2,0,1.426,0,100,Healthy
R15,58,84.96,8.24,29.39,2.8,1.6,8.7,2,0,2.452,0,100,Healthy
R15,59,84.88,6.12,44.04,3.87,1.25,8.85,0,0,2.319,0,100,Healthy
R15,60,84.82,7.09,38.45,2.59,1.23,9.0,2,0,1.891,0,100,Healthy
R15,61,84.63,9.19,46.69,3.08,1.59,9.15,2,0,1.459,0,100,Healthy
R15,62,84.42,9.29,41.57,2.41,1.12,9.3,0,0,2.111,0,100,Healthy
R15,63,84.27,7.44,36.51,2.19,1.4,9.45,0,0,1.894,0,100,Healthy
R15,64,84.09,6.27,43.81,1.94,1.77,9.6,2,0,2.044,0,100,Healthy
R15,65,83.84,7.31,46.36,2.86,1.45,9.75,0,0,1.597,0,100,Healthy
R15,66,83.78,9.67,40.94,2.52,1.51,9.9,1,0,1.38,0,100,Healthy
R15,67,83.58,14.30272158118984,54.36601691237553,7.341997076943083,1.56,10.05,6,1,6.157,1,45,Critical
R15,68,83.31,7.31,46.83,2.77,1.89,10.2,0,0,2.202,0,100,Healthy
R15,69,83.12,9.41,39.12,2.71,1.55,10.35,0,0,1.616,0,100,Healthy
R15,70,82.87,8.05,41.15,1.34,1.25,10.5,4,0,2.52,0,100,Healthy
R15,71,82.66,7.96,47.82,2.1,1.38,10.65,0,0,1.773,0,100,Healthy
R15,72,82.43,7.65,39.77,2.87,1.05,10.8,1,0,2.249,0,100,Healthy
R15,73,82.37,8.0,36.66,1.62,1.25,10.95,0,0,2.261,0,100,Healthy
R15,74,82.1,7.13,43.83,1.94,1.94,11.1,3,0,2.484,0,100,Healthy
R15,75,81.94,6.46,44.24,2.74,1.59,11.25,0,0,1.795,0,100,Healthy
R15,76,81.86,7.97,39.99,3.04,1.23,11.4,1,0,1.783,0,100,Healthy
R15,77,81.77,6.56,39.87,2.23,1.84,11.55,0,0,2.288,0,100,Healthy
R15,78,81.6,16.38348523414787,58.516957139810394,2.642116075158713,1.28,11.7,7,1,5.73,1,45,Critical
R15,79,81.54,9.06,44.58,2.82,1.72,11.85,4,0,2.199,0,100,Healthy
R15,80,81.41,8.26,35.12,3.23,1.47,12.0,0,0,2.045,0,100,Healthy
R15,81,81.3,7.56,43.15,1.81,1.11,12.15,1,0,2.272,0,100,Healthy
R15,82,81.03,8.99,41.48,1.27,1.44,12.3,0,0,2.12,0,100,Healthy
